timestamp,latency,encoding_time_diane,numberpoints,height,width,bw,fps,is_dense,format
1750254397.187912,31.894385,19.182418,0,1,230400,80000000,60,false,diane
1750254397.254969,28.026092,12.166422,0,1,230400,80000000,60,false,diane
1750254397.458325,23.999782,13.699473,0,1,230400,80000000,60,false,diane
1750254397.526722,23.788386,11.904305,0,1,230400,80000000,60,false,diane
1750254397.589619,21.820319,10.804862,0,1,230400,80000000,60,false,diane
1750254397.659073,22.286471,7.880587,0,1,230400,80000000,60,false,diane
1750254397.725480,23.222521,12.208279,0,1,230400,80000000,60,false,diane
1750254397.795409,18.775082,7.719912,0,1,230400,80000000,60,false,diane
1750254397.861707,18.946349,7.697992,0,1,230400,80000000,60,false,diane
1750254397.927078,17.519444,7.011131,0,1,230400,80000000,60,false,diane
1750254397.993930,20.432103,7.259552,0,1,230400,80000000,60,false,diane
1750254398.056219,17.566549,7.335041,0,1,230400,80000000,60,false,diane
1750254398.125786,17.943899,6.970363,0,1,230400,80000000,60,false,diane
1750254398.188387,18.489125,8.448564,0,1,230400,80000000,60,false,diane
1750254398.254601,17.111917,7.130205,0,1,230400,80000000,60,false,diane
1750254398.323480,22.812529,9.553608,0,1,230400,80000000,60,false,diane
1750254398.392719,22.727568,12.587646,0,1,230400,80000000,60,false,diane
1750254398.652652,22.617518,10.719804,0,1,230400,80000000,60,false,diane
1750254398.786495,17.482995,7.359458,0,1,230400,80000000,60,false,diane
1750254399.119376,21.537146,8.190800,0,1,230400,80000000,60,false,diane
1750254399.194178,17.825785,7.268224,0,1,230400,80000000,60,false,diane
1750254399.319769,17.204334,6.730775,0,1,230400,80000000,60,false,diane
1750254399.394447,17.451667,6.528467,0,1,230400,80000000,60,false,diane
1750254399.457948,17.121581,6.665653,0,1,230400,80000000,60,false,diane
1750254399.524022,17.384978,7.086780,0,1,230400,80000000,60,false,diane
1750254399.590642,18.018557,7.068028,0,1,230400,80000000,60,false,diane
1750254399.656225,18.750346,7.257567,0,1,230400,80000000,60,false,diane
1750254399.725928,18.299489,6.595284,0,1,230400,80000000,60,false,diane
1750254399.794168,19.329268,6.439442,0,1,230400,80000000,60,false,diane
1750254399.856715,18.174080,6.813624,0,1,230400,80000000,60,false,diane
1750254399.923116,17.838201,7.637446,0,1,230400,80000000,60,false,diane
1750254399.990947,19.120976,6.782807,0,1,230400,80000000,60,false,diane
1750254400.056016,18.178559,7.070140,0,1,230400,80000000,60,false,diane
1750254400.124228,17.654134,6.661397,0,1,230400,80000000,60,false,diane
1750254400.189882,18.526982,7.628262,0,1,230400,80000000,60,false,diane
1750254400.257000,23.942117,7.111389,0,1,230400,80000000,60,false,diane
1750254400.322808,22.248039,7.229759,0,1,230400,80000000,60,false,diane
1750254400.518838,21.968770,9.685418,0,1,230400,80000000,60,false,diane
1750254400.719985,18.922093,7.233471,0,1,230400,80000000,60,false,diane
1750254400.792323,20.861359,8.181488,0,1,230400,80000000,60,false,diane
1750254401.120584,21.620476,8.113262,0,1,230400,80000000,60,false,diane
1750254401.192437,18.328930,6.589779,0,1,230400,80000000,60,false,diane
1750254401.319596,18.564134,7.277120,0,1,230400,80000000,60,false,diane
1750254401.391622,17.391985,6.845368,0,1,230400,80000000,60,false,diane
1750254401.456700,17.701847,7.562021,0,1,230400,80000000,60,false,diane
1750254401.524421,17.282224,7.110653,0,1,230400,80000000,60,false,diane
1750254401.591177,17.245071,6.957786,0,1,230400,80000000,60,false,diane
1750254401.660563,17.630678,6.949562,0,1,230400,80000000,60,false,diane
1750254401.725941,17.143021,6.694518,0,1,230400,80000000,60,false,diane
1750254401.792033,17.239663,6.459761,0,1,230400,80000000,60,false,diane
1750254401.859890,17.029483,6.491410,0,1,230400,80000000,60,false,diane
1750254401.985447,22.491179,7.196830,0,1,230400,80000000,60,false,diane
1750254402.058666,29.859629,16.152188,0,1,230400,80000000,60,false,diane
1750254402.119249,23.675584,8.552022,0,1,230400,80000000,60,false,diane
1750254402.187460,18.580615,6.974331,0,1,230400,80000000,60,false,diane
1750254402.256048,22.683950,10.686300,0,1,230400,80000000,60,false,diane
1750254402.319170,22.306728,10.433944,0,1,230400,80000000,60,false,diane
1750254402.388958,17.957755,7.132285,0,1,230400,80000000,60,false,diane
1750254402.458246,20.722348,9.502599,0,1,230400,80000000,60,false,diane
1750254402.525068,17.982909,7.729768,0,1,230400,80000000,60,false,diane
1750254402.591242,19.272819,8.913372,0,1,230400,80000000,60,false,diane
1750254402.661003,19.839581,7.256768,0,1,230400,80000000,60,false,diane
1750254402.727648,21.889440,9.950638,0,1,230400,80000000,60,false,diane
1750254402.793060,17.797081,6.681141,0,1,230400,80000000,60,false,diane
1750254402.858589,18.145727,7.072860,0,1,230400,80000000,60,false,diane
1750254402.925695,17.567637,7.188126,0,1,230400,80000000,60,false,diane
1750254402.991003,18.619944,7.439331,0,1,230400,80000000,60,false,diane
1750254403.059471,17.518004,6.789336,0,1,230400,80000000,60,false,diane
1750254403.124638,22.666254,10.322198,0,1,230400,80000000,60,false,diane
1750254403.191590,23.421276,11.105636,0,1,230400,80000000,60,false,diane
