timestamp,latency,encoding_time_diane,numberpoints,height,width,bw,fps,is_dense,format
1750341396.793715,26.573965,14.342283,1055,1,230400,1210000,17,false,diane
1750341396.892032,31.631596,17.877068,1055,1,230400,1210000,17,false,diane
1750341396.992724,25.587387,13.427513,1055,1,230400,1210000,17,false,diane
1750341397.125050,34.926921,19.272197,1055,1,230400,1210000,17,false,diane
1750341397.192365,30.511222,14.659088,1055,1,230400,1210000,17,false,diane
1750341397.293084,36.936750,19.157828,1055,1,230400,1210000,17,false,diane
1750341397.358910,21.834646,8.694625,1055,1,230400,1210000,17,false,diane
1750341397.397514,27.777699,12.187779,1055,1,230400,1210000,17,false,diane
1750341397.460219,42.965598,20.167382,1055,1,230400,1210000,17,false,diane
1750341397.563776,23.484468,8.597952,1055,1,230400,1210000,17,false,diane
1750341397.604573,27.836357,10.722855,1055,1,230400,1210000,17,false,diane
1750341397.664688,38.956884,25.335639,1055,1,230400,1210000,17,false,diane
1750341397.763423,30.242514,15.812966,1055,1,230400,1210000,17,false,diane
1750341397.923954,28.392687,12.197923,1055,1,230400,1210000,17,false,diane
1750341397.992935,26.858387,9.669555,1055,1,230400,1210000,17,false,diane
1750341398.071250,30.722234,18.252211,1055,1,230400,1210000,17,false,diane
1750341398.152740,29.518661,17.376642,1055,1,230400,1210000,17,false,diane
1750341398.214820,36.188960,23.349906,1055,1,230400,1210000,17,false,diane
1750341398.255627,25.467449,9.472880,1055,1,230400,1210000,17,false,diane
1750341398.323196,28.459248,10.283135,1055,1,230400,1210000,17,false,diane
1750341398.355368,26.217895,11.134639,1055,1,230400,1210000,17,false,diane
1750341398.450186,39.373723,22.092059,1055,1,230400,1210000,17,false,diane
1750341398.488330,24.417286,8.585311,1055,1,230400,1210000,17,false,diane
1750341398.555539,31.456072,12.549417,1055,1,230400,1210000,17,false,diane
1750341398.649203,43.033183,18.296596,1055,1,230400,1210000,17,false,diane
1750341398.751195,33.777972,14.246345,1055,1,230400,1210000,17,false,diane
1750341398.807653,38.009058,16.938747,1055,1,230400,1210000,17,false,diane
1750341398.873775,46.852646,24.429062,1055,1,230400,1210000,17,false,diane
1750341399.026412,39.914053,26.022659,1055,1,230400,1210000,17,false,diane
1750341399.063357,36.017308,17.653608,1055,1,230400,1210000,17,false,diane
1750341399.102227,36.271778,22.313695,1055,1,230400,1210000,17,false,diane
1750341399.163060,35.676311,22.178236,1055,1,230400,1210000,17,false,diane
1750341399.261186,33.640625,20.633951,1055,1,230400,1210000,17,false,diane
1750341399.358880,32.852770,20.734337,1055,1,230400,1210000,17,false,diane
1750341399.429872,31.638636,17.885068,1055,1,230400,1210000,17,false,diane
1750341399.468117,26.917972,12.920400,1055,1,230400,1210000,17,false,diane
1750341399.562988,32.673407,10.846697,1055,1,230400,1210000,17,false,diane
1750341399.629791,32.313560,17.929389,1055,1,230400,1210000,17,false,diane
1750341399.694238,26.953844,14.750866,1055,1,230400,1210000,17,false,diane
1750341399.794412,32.237015,17.593062,1055,1,230400,1210000,17,false,diane
1750341399.892793,35.389873,21.571600,1055,1,230400,1210000,17,false,diane
1750341399.960536,33.753235,14.963797,1055,1,230400,1210000,17,false,diane
1750341399.998006,32.240471,16.520275,1055,1,230400,1210000,17,false,diane
1750341400.179562,45.491341,15.270140,1055,1,230400,1210000,17,false,diane
1750341400.346533,32.589022,17.977101,1055,1,230400,1210000,17,false,diane
1750341400.390673,26.761457,13.794689,1055,1,230400,1210000,17,false,diane
1750341400.447539,34.060409,19.580748,1055,1,230400,1210000,17,false,diane
1750341400.514356,33.651409,19.625549,1055,1,230400,1210000,17,false,diane
1750341400.581068,32.521404,20.221624,1055,1,230400,1210000,17,false,diane
1750341400.646984,28.217901,15.081560,1055,1,230400,1210000,17,false,diane
1750341400.684496,28.828664,17.529894,1055,1,230400,1210000,17,false,diane
1750341400.750219,28.824439,14.323818,1055,1,230400,1210000,17,false,diane
1750341400.790764,25.768574,13.897026,1055,1,230400,1210000,17,false,diane
1750341400.847852,21.697043,9.932665,1055,1,230400,1210000,17,false,diane
1750341400.919759,33.750739,14.861876,1055,1,230400,1210000,17,false,diane
1750341400.982007,33.849717,18.010415,1055,1,230400,1210000,17,false,diane
1750341401.080956,38.045251,20.159447,1055,1,230400,1210000,17,false,diane
1750341401.148269,29.437603,17.309506,1055,1,230400,1210000,17,false,diane
1750341401.187139,28.023304,16.455762,1055,1,230400,1210000,17,false,diane
1750341401.278515,23.611607,8.958534,1055,1,230400,1210000,17,false,diane
1750341401.318004,32.557373,18.416758,1055,1,230400,1210000,17,false,diane
1750341401.354064,23.763769,11.647449,1055,1,230400,1210000,17,false,diane
1750341401.412780,21.182665,9.164490,1055,1,230400,1210000,17,false,diane
1750341401.448096,30.029581,15.294172,1055,1,230400,1210000,17,false,diane
1750341401.512761,19.996276,8.320155,1055,1,230400,1210000,17,false,diane
1750341401.548891,26.719600,13.375609,1055,1,230400,1210000,17,false,diane
1750341401.613190,20.824739,8.631264,1055,1,230400,1210000,17,false,diane
1750341401.647938,27.165529,15.640642,1055,1,230400,1210000,17,false,diane
1750341401.684839,27.790148,13.184501,1055,1,230400,1210000,17,false,diane
1750341401.745889,18.663610,6.263381,1055,1,230400,1210000,17,false,diane
1750341401.781966,29.033339,17.648488,1055,1,230400,1210000,17,false,diane
1750341401.846082,28.068874,14.963317,1055,1,230400,1210000,17,false,diane
1750341401.883463,28.417552,16.512051,1055,1,230400,1210000,17,false,diane
1750341401.916620,26.489452,15.087192,1055,1,230400,1210000,17,false,diane
1750341401.980362,27.309339,15.212698,1055,1,230400,1210000,17,false,diane
1750341402.017809,28.908729,15.225050,1055,1,230400,1210000,17,false,diane
1750341402.079203,28.314573,17.312834,1055,1,230400,1210000,17,false,diane
1750341402.116140,29.390530,16.289934,1055,1,230400,1210000,17,false,diane
1750341402.180820,27.523295,16.654869,1055,1,230400,1210000,17,false,diane
1750341402.247638,29.886315,15.706051,1055,1,230400,1210000,17,false,diane
1750341402.284100,30.873182,19.410152,1055,1,230400,1210000,17,false,diane
1750341402.346495,23.925244,11.836604,1055,1,230400,1210000,17,false,diane
1750341402.384134,30.845436,19.693358,1055,1,230400,1210000,17,false,diane
1750341402.448078,28.873752,16.850713,1055,1,230400,1210000,17,false,diane
1750341402.514381,22.728710,12.053664,1055,1,230400,1210000,17,false,diane
1750341402.551000,34.434880,21.364876,1055,1,230400,1210000,17,false,diane
1750341402.616297,33.112167,19.419496,1055,1,230400,1210000,17,false,diane
1750341402.680854,29.743080,18.376406,1055,1,230400,1210000,17,false,diane
1750341402.748030,31.792718,20.241208,1055,1,230400,1210000,17,false,diane
1750341402.815339,36.075966,20.008083,1055,1,230400,1210000,17,false,diane
1750341402.914279,23.509972,8.985190,1055,1,230400,1210000,17,false,diane
