timestamp,latency,encoding_time_diane,numberpoints,height,width,bw,fps,is_dense,format
1750345267.496205,34.031621,9.708188,10488,1,230400,8550000,12,false,diane
1750345267.621083,36.439019,18.953515,10488,1,230400,8550000,12,false,diane
1750345267.685745,42.706531,17.796617,10488,1,230400,8550000,12,false,diane
1750345267.725078,34.081926,11.826779,10488,1,230400,8550000,12,false,diane
1750345267.755639,33.990147,13.783891,10488,1,230400,8550000,12,false,diane
1750345267.792554,33.208492,11.183528,10488,1,230400,8550000,12,false,diane
1750345267.822506,32.995366,10.976258,10488,1,230400,8550000,12,false,diane
1750345267.923113,36.069792,17.140566,10488,1,230400,8550000,12,false,diane
1750345267.960700,35.502224,11.192039,10488,1,230400,8550000,12,false,diane
1750345268.024928,32.261265,7.488411,10488,1,230400,8550000,12,false,diane
1750345268.054925,29.722469,14.893299,10488,1,230400,8550000,12,false,diane
1750345268.093380,33.792638,15.752397,10488,1,230400,8550000,12,false,diane
1750345268.135703,32.083531,12.879481,10488,1,230400,8550000,12,false,diane
1750345268.222629,38.188734,18.332345,10488,1,230400,8550000,12,false,diane
1750345268.270112,47.327305,11.575379,10488,1,230400,8550000,12,false,diane
1750345268.326967,35.090691,16.020533,10488,1,230400,8550000,12,false,diane
1750345268.388372,40.259291,18.990924,10488,1,230400,8550000,12,false,diane
1750345268.489557,39.274973,21.214221,10488,1,230400,8550000,12,false,diane
1750345268.588048,39.102712,17.943693,10488,1,230400,8550000,12,false,diane
1750345268.653437,43.560475,19.283477,10488,1,230400,8550000,12,false,diane
1750345268.754966,44.353075,19.348278,10488,1,230400,8550000,12,false,diane
1750345268.819912,41.968108,22.417360,10488,1,230400,8550000,12,false,diane
1750345268.952971,43.530650,24.905401,10488,1,230400,8550000,12,false,diane
1750345269.055900,35.293096,11.248393,10488,1,230400,8550000,12,false,diane
1750345269.095530,34.709879,14.833426,10488,1,230400,8550000,12,false,diane
1750345269.123148,38.292033,15.752365,10488,1,230400,8550000,12,false,diane
1750345269.255004,42.785572,23.952253,10488,1,230400,8550000,12,false,diane
1750345269.295739,34.083173,12.617137,10488,1,230400,8550000,12,false,diane
1750345269.321612,29.776935,11.733784,10488,1,230400,8550000,12,false,diane
1750345269.520864,43.908837,23.902716,10488,1,230400,8550000,12,false,diane
1750345269.589057,32.406868,12.627858,10488,1,230400,8550000,12,false,diane
1750345269.631755,44.206702,22.844156,10488,1,230400,8550000,12,false,diane
1750345269.671935,38.741646,16.079030,10488,1,230400,8550000,12,false,diane
1750345269.727156,38.073466,13.900887,10488,1,230400,8550000,12,false,diane
1750345269.754685,41.789734,15.996692,10488,1,230400,8550000,12,false,diane
1750345269.791240,48.161697,21.310351,10488,1,230400,8550000,12,false,diane
1750345269.952758,36.740851,15.442084,10488,1,230400,8550000,12,false,diane
1750345270.057075,34.197192,16.967665,10488,1,230400,8550000,12,false,diane
1750345270.121805,54.730657,19.588285,10488,1,230400,8550000,12,false,diane
1750345270.254161,45.403088,23.282761,10488,1,230400,8550000,12,false,diane
1750345270.294553,36.155681,15.365410,10488,1,230400,8550000,12,false,diane
1750345270.322176,36.943673,14.085308,10488,1,230400,8550000,12,false,diane
1750345270.361437,39.292029,17.862186,10488,1,230400,8550000,12,false,diane
1750345270.586250,41.284632,17.197719,10488,1,230400,8550000,12,false,diane
1750345270.627679,26.834577,8.596891,10488,1,230400,8550000,12,false,diane
1750345270.655908,36.428713,17.793737,10488,1,230400,8550000,12,false,diane
1750345270.765714,25.292803,8.305715,10488,1,230400,8550000,12,false,diane
1750345270.789389,38.038616,20.501784,10488,1,230400,8550000,12,false,diane
1750345270.833114,31.355957,12.571663,10488,1,230400,8550000,12,false,diane
1750345270.890979,35.974492,18.092273,10488,1,230400,8550000,12,false,diane
1750345270.930695,24.035423,8.823362,10488,1,230400,8550000,12,false,diane
1750345270.959015,25.163008,9.839872,10488,1,230400,8550000,12,false,diane
1750345271.024747,35.106883,19.546971,10488,1,230400,8550000,12,false,diane
1750345271.062207,35.355049,10.003396,10488,1,230400,8550000,12,false,diane
1750345271.086135,46.073539,26.274880,10488,1,230400,8550000,12,false,diane
1750345271.135599,55.380051,24.126465,10488,1,230400,8550000,12,false,diane
1750345271.168831,29.184117,13.661136,10488,1,230400,8550000,12,false,diane
1750345271.227488,29.904522,10.715098,10488,1,230400,8550000,12,false,diane
1750345271.287431,27.747467,12.354857,10488,1,230400,8550000,12,false,diane
1750345271.386735,40.679781,20.533049,10488,1,230400,8550000,12,false,diane
1750345271.456590,32.175533,15.311648,10488,1,230400,8550000,12,false,diane
1750345271.524533,32.331473,14.816786,10488,1,230400,8550000,12,false,diane
1750345271.557450,28.671782,12.962011,10488,1,230400,8550000,12,false,diane
1750345271.588691,30.088911,13.852021,10488,1,230400,8550000,12,false,diane
1750345271.623083,33.629815,12.749717,10488,1,230400,8550000,12,false,diane
1750345271.687964,29.398299,11.817146,10488,1,230400,8550000,12,false,diane
1750345271.723071,35.611153,19.045901,10488,1,230400,8550000,12,false,diane
1750345271.853308,38.647722,21.443699,10488,1,230400,8550000,12,false,diane
1750345271.918988,36.282053,14.829010,10488,1,230400,8550000,12,false,diane
1750345271.957927,24.252677,8.905284,10488,1,230400,8550000,12,false,diane
1750345271.987607,31.118542,8.854435,10488,1,230400,8550000,12,false,diane
1750345272.110327,30.974281,15.816079,10488,1,230400,8550000,12,false,diane
1750345272.151586,26.121435,9.820415,10488,1,230400,8550000,12,false,diane
1750345272.211004,39.305405,23.083171,10488,1,230400,8550000,12,false,diane
1750345272.248233,26.106555,9.304688,10488,1,230400,8550000,12,false,diane
1750345272.282635,30.591902,14.355587,10488,1,230400,8550000,12,false,diane
1750345272.312683,38.567815,21.697594,10488,1,230400,8550000,12,false,diane
1750345272.380633,28.227545,12.627473,10488,1,230400,8550000,12,false,diane
1750345272.477605,35.750165,19.944999,10488,1,230400,8550000,12,false,diane
1750345272.520275,23.680692,7.316854,10488,1,230400,8550000,12,false,diane
1750345272.545173,33.518579,17.441885,10488,1,230400,8550000,12,false,diane
1750345272.611315,33.196010,16.768810,10488,1,230400,8550000,12,false,diane
1750345272.711351,39.237339,23.480975,10488,1,230400,8550000,12,false,diane
1750345272.776937,32.905601,16.863789,10488,1,230400,8550000,12,false,diane
1750345272.843760,35.962299,18.564607,10488,1,230400,8550000,12,false,diane
1750345272.976657,37.998327,21.047463,10488,1,230400,8550000,12,false,diane
1750345273.019132,23.178181,7.922888,10488,1,230400,8550000,12,false,diane
1750345273.043935,38.381153,19.835491,10488,1,230400,8550000,12,false,diane
1750345273.144062,28.737767,13.232771,10488,1,230400,8550000,12,false,diane
