timestamp,latency,encoding_time_diane,numberpoints,height,width,bw,fps,is_dense,format
1750345957.440640,38.007098,18.576434,14635,1,230400,13000000,13,false,diane
1750345957.504531,31.002730,10.807375,14635,1,230400,13000000,13,false,diane
1750345957.537523,38.025754,21.410841,14635,1,230400,13000000,13,false,diane
1750345957.617486,24.210687,7.573054,14635,1,230400,13000000,13,false,diane
1750345957.669744,33.922227,17.971875,14635,1,230400,13000000,13,false,diane
1750345957.736152,30.887655,14.709745,14635,1,230400,13000000,13,false,diane
1750345957.780720,27.023718,9.694739,14635,1,230400,13000000,13,false,diane
1750345957.841349,28.335110,12.475001,14635,1,230400,13000000,13,false,diane
1750345957.904706,39.078869,21.954790,14635,1,230400,13000000,13,false,diane
1750345957.942497,32.165831,9.853431,14635,1,230400,13000000,13,false,diane
1750345957.972615,48.840553,19.856818,14635,1,230400,13000000,13,false,diane
1750345958.007873,45.313712,14.475819,14635,1,230400,13000000,13,false,diane
1750345958.054453,45.489621,21.204915,14635,1,230400,13000000,13,false,diane
1750345958.135993,39.340314,21.879524,14635,1,230400,13000000,13,false,diane
1750345958.203568,32.379500,13.873468,14635,1,230400,13000000,13,false,diane
1750345958.301433,31.365554,15.965264,14635,1,230400,13000000,13,false,diane
1750345958.346289,23.382571,7.787427,14635,1,230400,13000000,13,false,diane
1750345958.402447,34.694214,17.593817,14635,1,230400,13000000,13,false,diane
1750345958.469593,34.546018,18.371373,14635,1,230400,13000000,13,false,diane
1750345958.571016,39.297817,19.301572,14635,1,230400,13000000,13,false,diane
1750345958.672908,31.265936,8.368210,14635,1,230400,13000000,13,false,diane
1750345958.741449,42.448457,21.591677,14635,1,230400,13000000,13,false,diane
1750345958.836849,42.740656,9.991515,14635,1,230400,13000000,13,false,diane
1750345958.869972,37.489292,8.756123,14635,1,230400,13000000,13,false,diane
1750345958.905984,30.166677,6.251645,14635,1,230400,13000000,13,false,diane
1750345958.973764,30.359545,13.118025,14635,1,230400,13000000,13,false,diane
1750345959.011248,35.467514,15.534150,14635,1,230400,13000000,13,false,diane
1750345959.137545,35.396504,14.510924,14635,1,230400,13000000,13,false,diane
1750345959.235583,38.921744,19.859122,14635,1,230400,13000000,13,false,diane
1750345959.369298,42.916948,22.258638,14635,1,230400,13000000,13,false,diane
1750345959.436127,32.790518,16.920905,14635,1,230400,13000000,13,false,diane
1750345959.538638,40.430134,18.738710,14635,1,230400,13000000,13,false,diane
1750345959.702124,42.928245,22.682329,14635,1,230400,13000000,13,false,diane
1750345959.744380,33.945171,15.170364,14635,1,230400,13000000,13,false,diane
1750345959.836688,46.832599,24.671786,14635,1,230400,13000000,13,false,diane
