timestamp,latency,encoding_time_diane,numberpoints,height,width,bw,fps,is_dense,format
1750345895.822736,40.269658,18.136138,11011,1,230400,13000000,18,false,diane
1750345895.888308,34.490312,13.354641,11011,1,230400,13000000,18,false,diane
1750345895.984305,33.695027,15.506248,11011,1,230400,13000000,18,false,diane
1750345896.021201,30.363359,8.147214,11011,1,230400,13000000,18,false,diane
1750345896.054895,33.308425,8.835935,11011,1,230400,13000000,18,false,diane
1750345896.129779,35.687110,10.708335,11011,1,230400,13000000,18,false,diane
1750345896.165030,32.753148,6.570598,11011,1,230400,13000000,18,false,diane
1750345896.200315,32.121420,12.234741,11011,1,230400,13000000,18,false,diane
1750345896.236768,30.639879,10.946548,11011,1,230400,13000000,18,false,diane
1750345896.304032,36.075600,16.058262,11011,1,230400,13000000,18,false,diane
1750345896.343041,34.952691,9.523281,11011,1,230400,13000000,18,false,diane
1750345896.462590,44.134236,20.222463,11011,1,230400,13000000,18,false,diane
1750345896.532785,38.171077,13.701370,11011,1,230400,13000000,18,false,diane
1750345896.597477,41.898243,17.185266,11011,1,230400,13000000,18,false,diane
1750345896.630806,39.221535,8.793630,11011,1,230400,13000000,18,false,diane
1750345896.762847,46.740061,24.318055,11011,1,230400,13000000,18,false,diane
1750345896.805090,31.297367,11.214971,11011,1,230400,13000000,18,false,diane
1750345896.896559,34.344996,18.195436,11011,1,230400,13000000,18,false,diane
1750345896.997940,38.973593,21.162550,11011,1,230400,13000000,18,false,diane
1750345897.063891,35.192153,8.641755,11011,1,230400,13000000,18,false,diane
1750345897.132564,38.249862,14.798806,11011,1,230400,13000000,18,false,diane
1750345897.167424,37.800283,14.188647,11011,1,230400,13000000,18,false,diane
1750345897.201637,35.987917,10.523850,11011,1,230400,13000000,18,false,diane
1750345897.269102,37.573525,12.090482,11011,1,230400,13000000,18,false,diane
1750345897.304097,33.300138,13.986626,11011,1,230400,13000000,18,false,diane
1750345897.371824,41.085134,13.643289,11011,1,230400,13000000,18,false,diane
1750345897.433302,36.252436,15.059421,11011,1,230400,13000000,18,false,diane
1750345897.467830,36.674175,14.015458,11011,1,230400,13000000,18,false,diane
1750345897.537030,30.011831,13.993346,11011,1,230400,13000000,18,false,diane
1750345897.602237,36.737856,18.365520,11011,1,230400,13000000,18,false,diane
1750345897.636707,38.661904,17.348278,11011,1,230400,13000000,18,false,diane
1750345897.734567,37.061033,17.679614,11011,1,230400,13000000,18,false,diane
1750345897.803766,39.225791,9.483984,11011,1,230400,13000000,18,false,diane
1750345897.872854,35.353405,10.348038,11011,1,230400,13000000,18,false,diane
1750345897.939651,32.555095,11.716008,11011,1,230400,13000000,18,false,diane
1750345897.971788,39.117245,11.843084,11011,1,230400,13000000,18,false,diane
1750345898.065201,31.297847,12.886182,11011,1,230400,13000000,18,false,diane
1750345898.104498,30.790314,14.336106,11011,1,230400,13000000,18,false,diane
1750345898.131757,39.954514,17.650590,11011,1,230400,13000000,18,false,diane
1750345898.170310,31.317911,15.899666,11011,1,230400,13000000,18,false,diane
1750345898.429567,83.683906,9.150375,11011,1,230400,13000000,18,false,diane
1750345898.476645,42.146953,20.763309,11011,1,230400,13000000,18,false,diane
1750345898.583377,35.189817,15.900114,11011,1,230400,13000000,18,false,diane
1750345898.729451,36.372759,18.840092,11011,1,230400,13000000,18,false,diane
1750345898.775552,33.851831,7.566303,11011,1,230400,13000000,18,false,diane
1750345898.839165,26.729603,8.289905,11011,1,230400,13000000,18,false,diane
1750345898.866045,28.969340,9.199080,11011,1,230400,13000000,18,false,diane
1750345898.934488,48.773776,27.355763,11011,1,230400,13000000,18,false,diane
1750345898.966803,35.390365,10.243747,11011,1,230400,13000000,18,false,diane
1750345899.003934,36.408056,7.181941,11011,1,230400,13000000,18,false,diane
1750345899.069809,66.121542,25.946991,11011,1,230400,13000000,18,false,diane
1750345899.234974,38.388554,17.153234,11011,1,230400,13000000,18,false,diane
1750345899.301071,30.981518,12.985256,11011,1,230400,13000000,18,false,diane
1750345899.363903,36.712031,20.632201,11011,1,230400,13000000,18,false,diane
1750345899.429847,33.040515,15.324547,11011,1,230400,13000000,18,false,diane
1750345899.473807,26.061042,7.710083,11011,1,230400,13000000,18,false,diane
1750345899.499172,30.212091,11.427712,11011,1,230400,13000000,18,false,diane
1750345899.536450,28.264650,7.600896,11011,1,230400,13000000,18,false,diane
1750345899.567197,35.621188,13.366994,11011,1,230400,13000000,18,false,diane
1750345899.603081,42.262796,15.255970,11011,1,230400,13000000,18,false,diane
1750345899.640425,36.328405,12.872773,11011,1,230400,13000000,18,false,diane
1750345899.665569,28.748054,11.099641,11011,1,230400,13000000,18,false,diane
1750345899.702461,32.081707,14.544783,11011,1,230400,13000000,18,false,diane
1750345899.734692,27.677275,10.615084,11011,1,230400,13000000,18,false,diane
1750345899.771167,39.659625,13.258095,11011,1,230400,13000000,18,false,diane
1750345899.833849,39.308672,14.275145,11011,1,230400,13000000,18,false,diane
1750345899.931033,30.991535,15.497320,11011,1,230400,13000000,18,false,diane
1750345899.972675,28.381229,12.758371,11011,1,230400,13000000,18,false,diane
1750345900.031305,72.813775,25.678633,11011,1,230400,13000000,18,false,diane
1750345900.184875,36.296500,18.901406,11011,1,230400,13000000,18,false,diane
1750345900.252059,33.404107,16.872650,11011,1,230400,13000000,18,false,diane
1750345900.289633,31.412474,6.836845,11011,1,230400,13000000,18,false,diane
1750345900.350921,34.064636,17.643518,11011,1,230400,13000000,18,false,diane
1750345900.420275,34.385765,17.233299,11011,1,230400,13000000,18,false,diane
1750345900.455833,29.365702,11.315934,11011,1,230400,13000000,18,false,diane
1750345900.517482,33.860663,17.993735,11011,1,230400,13000000,18,false,diane
1750345900.584415,34.197631,17.186994,11011,1,230400,13000000,18,false,diane
1750345900.654619,37.753721,20.182622,11011,1,230400,13000000,18,false,diane
1750345900.690291,27.192174,9.065221,11011,1,230400,13000000,18,false,diane
1750345900.750396,34.330179,17.761216,11011,1,230400,13000000,18,false,diane
1750345900.820544,31.369304,12.656735,11011,1,230400,13000000,18,false,diane
1750345900.884750,34.434341,13.053994,11011,1,230400,13000000,18,false,diane
1750345900.984039,34.544936,18.557940,11011,1,230400,13000000,18,false,diane
1750345901.051500,33.765333,18.035560,11011,1,230400,13000000,18,false,diane
1750345901.150308,34.356899,17.114832,11011,1,230400,13000000,18,false,diane
1750345901.220210,32.687065,16.507009,11011,1,230400,13000000,18,false,diane
1750345901.256325,29.639213,12.457114,11011,1,230400,13000000,18,false,diane
1750345901.322029,31.630047,15.062556,11011,1,230400,13000000,18,false,diane
1750345901.387854,35.054101,17.995462,11011,1,230400,13000000,18,false,diane
1750345901.549596,35.299739,18.122442,11011,1,230400,13000000,18,false,diane
1750345901.592291,24.323719,8.204111,11011,1,230400,13000000,18,false,diane
1750345901.685532,35.798952,16.901451,11011,1,230400,13000000,18,false,diane
1750345901.783882,38.435754,19.031712,11011,1,230400,13000000,18,false,diane
1750345901.850691,34.189184,17.278324,11011,1,230400,13000000,18,false,diane
1750345901.950787,37.191531,19.652017,11011,1,230400,13000000,18,false,diane
1750345902.050282,36.330870,19.615599,11011,1,230400,13000000,18,false,diane
1750345902.116241,39.866511,20.899855,11011,1,230400,13000000,18,false,diane
1750345902.184425,32.197485,13.167885,11011,1,230400,13000000,18,false,diane
1750345902.251328,28.182055,10.824817,11011,1,230400,13000000,18,false,diane
1750345902.287961,32.891166,15.097405,11011,1,230400,13000000,18,false,diane
1750345902.350951,35.461663,18.419729,11011,1,230400,13000000,18,false,diane
1750345902.417068,34.572457,18.603990,11011,1,230400,13000000,18,false,diane
1750345902.484575,36.189522,19.738418,11011,1,230400,13000000,18,false,diane
1750345902.551008,35.216505,14.205607,11011,1,230400,13000000,18,false,diane
1750345902.618955,36.190354,19.050049,11011,1,230400,13000000,18,false,diane
1750345902.684849,34.541736,16.816424,11011,1,230400,13000000,18,false,diane
1750345902.722357,23.310765,6.740138,11011,1,230400,13000000,18,false,diane
1750345902.752410,25.548805,8.937922,11011,1,230400,13000000,18,false,diane
1750345902.787336,34.674603,12.670304,11011,1,230400,13000000,18,false,diane
