timestamp,latency,encoding_time_diane,numberpoints,height,width,bw,fps,is_dense,format
1750255114.805431,18.599389,7.590453,0,1,230400,69830,11,false,diane
1750255114.938051,16.874484,6.736481,0,1,230400,69830,11,false,diane
1750255115.071100,17.469954,6.714881,0,1,230400,69830,11,false,diane
1750255115.142684,20.642958,6.964967,0,1,230400,69830,11,false,diane
1750255115.273512,24.905524,10.357271,0,1,230400,69830,11,false,diane
1750255115.405176,27.999646,15.411824,0,1,230400,69830,11,false,diane
1750255115.472171,29.531650,13.164379,0,1,230400,69830,11,false,diane
1750255115.541603,19.070377,8.400681,0,1,230400,69830,11,false,diane
1750255115.606883,18.815042,7.438034,0,1,230400,69830,11,false,diane
1750255115.674701,25.156761,9.587942,0,1,230400,69830,11,false,diane
1750255115.743635,28.589964,12.721073,0,1,230400,69830,11,false,diane
1750255115.810457,23.950269,9.479619,0,1,230400,69830,11,false,diane
1750255115.938157,22.529723,10.884709,0,1,230400,69830,11,false,diane
1750255116.071320,18.193171,7.972638,0,1,230400,69830,11,false,diane
1750255116.139834,18.086481,6.962598,0,1,230400,69830,11,false,diane
1750255116.206718,20.579949,6.987720,0,1,230400,69830,11,false,diane
1750255116.274951,18.646750,7.055049,0,1,230400,69830,11,false,diane
1750255116.342066,20.401384,6.488603,0,1,230400,69830,11,false,diane
1750255116.411316,19.284653,8.565452,0,1,230400,69830,11,false,diane
1750255116.476484,23.877787,9.645383,0,1,230400,69830,11,false,diane
1750255116.541870,30.820961,10.415001,0,1,230400,69830,11,false,diane
1750255116.608324,28.839889,14.945030,0,1,230400,69830,11,false,diane
1750255116.679029,27.988158,7.985311,0,1,230400,69830,11,false,diane
1750255116.808189,17.961645,7.183820,0,1,230400,69830,11,false,diane
1750255117.004927,29.420416,15.724760,0,1,230400,69830,11,false,diane
1750255117.137785,16.872820,6.795938,0,1,230400,69830,11,false,diane
1750255117.207261,20.014047,7.106537,0,1,230400,69830,11,false,diane
1750255117.337813,29.237403,14.475066,0,1,230400,69830,11,false,diane
1750255117.471035,30.542778,9.742953,0,1,230400,69830,11,false,diane
1750255117.606324,21.374463,7.115114,0,1,230400,69830,11,false,diane
1750255117.804741,20.811921,7.182379,0,1,230400,69830,11,false,diane
1750255117.940744,18.072976,7.265390,0,1,230400,69830,11,false,diane
1750255118.006001,21.617061,8.251173,0,1,230400,69830,11,false,diane
1750255118.073937,23.405967,11.941854,0,1,230400,69830,11,false,diane
1750255118.140631,21.095480,10.879652,0,1,230400,69830,11,false,diane
1750255118.207066,25.670693,12.811282,0,1,230400,69830,11,false,diane
1750255118.274920,27.725815,10.775489,0,1,230400,69830,11,false,diane
1750255118.341959,24.444168,13.332031,0,1,230400,69830,11,false,diane
1750255118.474339,22.848002,12.700048,0,1,230400,69830,11,false,diane
1750255118.541317,18.037391,6.491707,0,1,230400,69830,11,false,diane
1750255118.609790,18.381688,7.842396,0,1,230400,69830,11,false,diane
1750255118.674319,16.390248,6.387417,0,1,230400,69830,11,false,diane
1750255118.744809,17.841835,7.077129,0,1,230400,69830,11,false,diane
1750255118.806366,21.175547,9.634022,0,1,230400,69830,11,false,diane
1750255118.873411,23.669494,10.322455,0,1,230400,69830,11,false,diane
