timestamp,latency,encoding_time_diane,numberpoints,height,width,bw,fps,is_dense,format
1750256844.334432,28.351704,7.438254,0,1,230400,60700,24,false,diane
1750256844.371071,25.486325,11.995833,0,1,230400,60700,24,false,diane
1750256844.394090,31.749160,18.101160,0,1,230400,60700,24,false,diane
1750256844.460485,29.925149,16.487907,0,1,230400,60700,24,false,diane
1750256844.503662,32.258611,21.146863,0,1,230400,60700,24,false,diane
1750256844.568329,18.765688,7.787830,0,1,230400,60700,24,false,diane
1750256844.613467,26.486508,10.852991,0,1,230400,60700,24,false,diane
1750256844.649827,31.241051,19.329541,0,1,230400,60700,24,false,diane
1750256844.715557,40.505685,16.950701,0,1,230400,60700,24,false,diane
1750256844.758678,46.652805,26.832181,0,1,230400,60700,24,false,diane
1750256844.804966,25.648953,11.525678,0,1,230400,60700,24,false,diane
1750256844.826564,21.732125,6.796415,0,1,230400,60700,24,false,diane
1750256844.854745,27.107387,13.253591,0,1,230400,60700,24,false,diane
1750256844.882030,33.563123,12.444388,0,1,230400,60700,24,false,diane
1750256844.917794,21.092207,7.241962,0,1,230400,60700,24,false,diane
1750256844.980423,23.309058,10.045804,0,1,230400,60700,24,false,diane
1750256845.017538,31.327902,17.541019,0,1,230400,60700,24,false,diane
1750256845.080588,31.421504,17.041583,0,1,230400,60700,24,false,diane
1750256845.147967,33.333997,17.808354,0,1,230400,60700,24,false,diane
1750256845.184290,22.795542,11.692722,0,1,230400,60700,24,false,diane
1750256845.214683,26.827061,14.870716,0,1,230400,60700,24,false,diane
1750256845.313441,17.611548,6.300948,0,1,230400,60700,24,false,diane
1750256845.379724,25.846749,9.756548,0,1,230400,60700,24,false,diane
1750256845.481335,25.277200,8.372420,0,1,230400,60700,24,false,diane
1750256845.580356,30.921908,17.431288,0,1,230400,60700,24,false,diane
1750256845.622831,46.825192,30.816690,0,1,230400,60700,24,false,diane
1750256845.680115,99.871523,48.444687,0,1,230400,60700,24,false,diane
1750256845.782426,34.052254,15.986583,0,1,230400,60700,24,false,diane
1750256845.851257,30.116193,17.215827,0,1,230400,60700,24,false,diane
1750256845.916744,24.252632,10.556183,0,1,230400,60700,24,false,diane
1750256846.013898,19.078719,7.527120,0,1,230400,60700,24,false,diane
1750256846.056158,32.954692,20.754022,0,1,230400,60700,24,false,diane
1750256846.152202,30.139842,15.757040,0,1,230400,60700,24,false,diane
1750256846.213602,22.825750,9.675746,0,1,230400,60700,24,false,diane
1750256846.281782,42.746729,18.182314,0,1,230400,60700,24,false,diane
1750256846.319092,29.804986,13.268343,0,1,230400,60700,24,false,diane
1750256846.355338,28.255285,13.379866,0,1,230400,60700,24,false,diane
1750256846.448191,39.451420,21.362740,0,1,230400,60700,24,false,diane
1750256846.489534,37.848310,15.778289,0,1,230400,60700,24,false,diane
1750256846.527567,29.380975,12.122652,0,1,230400,60700,24,false,diane
1750256846.556730,31.802184,10.942656,0,1,230400,60700,24,false,diane
1750256846.591828,32.310388,14.331792,0,1,230400,60700,24,false,diane
1750256846.625912,26.470092,12.864525,0,1,230400,60700,24,false,diane
1750256846.652590,36.689115,17.971429,0,1,230400,60700,24,false,diane
1750256846.716854,30.879955,15.209124,0,1,230400,60700,24,false,diane
1750256846.757410,31.553826,11.745011,0,1,230400,60700,24,false,diane
1750256846.791734,28.864708,9.689475,0,1,230400,60700,24,false,diane
1750256846.818492,31.666758,12.877230,0,1,230400,60700,24,false,diane
1750256846.885691,31.392927,16.885195,0,1,230400,60700,24,false,diane
1750256846.922381,30.630669,17.413080,0,1,230400,60700,24,false,diane
1750256846.953600,59.619892,31.349886,0,1,230400,60700,24,false,diane
1750256846.986314,33.186600,11.678545,0,1,230400,60700,24,false,diane
1750256847.023117,22.102566,9.802085,0,1,230400,60700,24,false,diane
1750256847.091035,30.092480,15.059425,0,1,230400,60700,24,false,diane
1750256847.124869,33.252970,18.303373,0,1,230400,60700,24,false,diane
1750256847.218342,35.887912,22.344843,0,1,230400,60700,24,false,diane
1750256847.283264,23.346914,9.040339,0,1,230400,60700,24,false,diane
1750256847.323994,30.449449,13.775971,0,1,230400,60700,24,false,diane
1750256847.355376,33.488240,14.534708,0,1,230400,60700,24,false,diane
1750256847.419645,31.321917,17.858786,0,1,230400,60700,24,false,diane
1750256847.485178,33.475087,21.389397,0,1,230400,60700,24,false,diane
1750256847.586006,31.670437,18.444943,0,1,230400,60700,24,false,diane
1750256847.653852,35.735717,24.607104,0,1,230400,60700,24,false,diane
1750256847.686419,34.122110,21.013644,0,1,230400,60700,24,false,diane
1750256847.753106,31.692677,20.352924,0,1,230400,60700,24,false,diane
1750256847.846607,19.244290,7.930682,0,1,230400,60700,24,false,diane
1750256847.890167,22.519535,10.776924,0,1,230400,60700,24,false,diane
1750256847.918453,26.548077,15.776370,0,1,230400,60700,24,false,diane
1750256847.950213,30.661358,16.721672,0,1,230400,60700,24,false,diane
1750256848.046927,19.190305,6.646332,0,1,230400,60700,24,false,diane
1750256848.086148,31.261916,20.119895,0,1,230400,60700,24,false,diane
1750256848.150980,28.127474,16.338110,0,1,230400,60700,24,false,diane
1750256848.185777,32.204082,18.581842,0,1,230400,60700,24,false,diane
1750256848.218122,27.842859,14.442129,0,1,230400,60700,24,false,diane
