timestamp,latency,encoding_time_diane,numberpoints,height,width,bw,fps,is_dense,format
1750256697.654254,38.243285,12.824755,0,1,230400,26500000,8,false,diane
1750256697.706970,30.794216,16.763934,0,1,230400,26500000,8,false,diane
1750256697.770369,42.624360,24.570994,0,1,230400,26500000,8,false,diane
1750256697.804070,23.612031,12.008644,0,1,230400,26500000,8,false,diane
1750256698.004565,22.317703,8.380127,0,1,230400,26500000,8,false,diane
1750256698.054482,26.405525,7.536783,0,1,230400,26500000,8,false,diane
1750256698.072598,55.471739,30.742599,0,1,230400,26500000,8,false,diane
1750256698.112114,35.448448,18.824453,0,1,230400,26500000,8,false,diane
1750256698.269940,39.907669,23.985606,0,1,230400,26500000,8,false,diane
1750256698.408645,30.262686,15.738922,0,1,230400,26500000,8,false,diane
1750256698.469563,40.453663,24.691988,0,1,230400,26500000,8,false,diane
1750256698.668275,34.959063,21.244883,0,1,230400,26500000,8,false,diane
1750256698.738162,31.864764,17.028643,0,1,230400,26500000,8,false,diane
1750256698.773485,28.432763,15.093822,0,1,230400,26500000,8,false,diane
1750256698.845497,27.648269,14.637302,0,1,230400,26500000,8,false,diane
1750256698.887509,36.174798,17.825970,0,1,230400,26500000,8,false,diane
1750256698.948481,25.411938,10.552712,0,1,230400,26500000,8,false,diane
1750256699.041184,44.271207,22.460681,0,1,230400,26500000,8,false,diane
1750256699.124704,46.205004,27.312646,0,1,230400,26500000,8,false,diane
1750256699.210369,54.976115,17.513164,0,1,230400,26500000,8,false,diane
1750256699.300653,41.361328,24.683156,0,1,230400,26500000,8,false,diane
1750256699.339350,36.363890,15.028285,0,1,230400,26500000,8,false,diane
1750256699.373572,33.476987,12.973238,0,1,230400,26500000,8,false,diane
1750256699.412687,26.687674,9.541909,0,1,230400,26500000,8,false,diane
1750256699.438883,39.842196,23.732418,0,1,230400,26500000,8,false,diane
1750256699.507607,31.669241,14.242798,0,1,230400,26500000,8,false,diane
1750256699.549849,31.158702,10.315363,0,1,230400,26500000,8,false,diane
1750256699.588433,31.259985,11.651133,0,1,230400,26500000,8,false,diane
1750256699.630466,36.420018,11.845281,0,1,230400,26500000,8,false,diane
1750256699.715844,41.033738,17.848402,0,1,230400,26500000,8,false,diane
1750256699.738440,42.943343,24.806839,0,1,230400,26500000,8,false,diane
1750256699.909019,23.290937,7.246953,0,1,230400,26500000,8,false,diane
1750256699.937984,36.892060,18.711906,0,1,230400,26500000,8,false,diane
