timestamp,latency,encoding_time_diane,numberpoints,height,width,bw,fps,is_dense,format
1750342791.063365,45.470835,19.275328,230400,1,230400,8000000000,30,false,diane
1750342791.358182,40.009722,13.920554,230400,1,230400,8000000000,30,false,diane
1750342791.451168,43.818225,24.909153,230400,1,230400,8000000000,30,false,diane
1750342791.983113,40.781047,22.003276,230400,1,230400,8000000000,30,false,diane
1750342792.025485,42.249457,17.263279,230400,1,230400,8000000000,30,false,diane
1750342792.555949,30.730855,11.096602,230400,1,230400,8000000000,30,false,diane
1750342792.927962,29.035747,11.199678,230400,1,230400,8000000000,30,false,diane
1750342793.223452,26.317174,8.599030,230400,1,230400,8000000000,30,false,diane
1750342793.255083,34.655266,9.492154,230400,1,230400,8000000000,30,false,diane
1750342793.355799,41.372493,17.094695,230400,1,230400,8000000000,30,false,diane
1750342793.487320,46.932810,21.548601,230400,1,230400,8000000000,30,false,diane
1750342793.589594,35.737453,14.010285,230400,1,230400,8000000000,30,false,diane
1750342793.782372,44.285665,22.534624,230400,1,230400,8000000000,30,false,diane
1750342793.824577,43.542371,17.721409,230400,1,230400,8000000000,30,false,diane
1750342793.921530,39.760717,21.117000,230400,1,230400,8000000000,30,false,diane
1750342793.989912,33.387695,10.223958,230400,1,230400,8000000000,30,false,diane
1750342794.016357,33.171398,12.412718,230400,1,230400,8000000000,30,false,diane
1750342794.054447,38.498746,17.205676,230400,1,230400,8000000000,30,false,diane
1750342794.424627,33.526356,15.635822,230400,1,230400,8000000000,30,false,diane
1750342794.554514,40.253087,19.259293,230400,1,230400,8000000000,30,false,diane
1750342794.619805,35.801487,15.388611,230400,1,230400,8000000000,30,false,diane
1750342794.687690,39.765515,19.393922,230400,1,230400,8000000000,30,false,diane
1750342794.815539,43.129169,20.821692,230400,1,230400,8000000000,30,false,diane
1750342794.858185,34.381142,14.823149,230400,1,230400,8000000000,30,false,diane
1750342794.919913,39.360668,13.425685,230400,1,230400,8000000000,30,false,diane
1750342795.385817,33.653496,15.444677,230400,1,230400,8000000000,30,false,diane
1750342795.450844,40.784818,18.338424,230400,1,230400,8000000000,30,false,diane
1750342795.518315,49.391368,18.676133,230400,1,230400,8000000000,30,false,diane
1750342795.551807,44.414403,16.201379,230400,1,230400,8000000000,30,false,diane
1750342795.591528,54.033792,32.665744,230400,1,230400,8000000000,30,false,diane
1750342795.653197,39.163282,14.234869,230400,1,230400,8000000000,30,false,diane
1750342795.684731,48.795057,27.634568,230400,1,230400,8000000000,30,false,diane
1750342795.790477,29.194887,11.474055,230400,1,230400,8000000000,30,false,diane
1750342795.886872,38.791971,17.958857,230400,1,230400,8000000000,30,false,diane
1750342795.921486,32.367365,9.939435,230400,1,230400,8000000000,30,false,diane
1750342796.088889,40.234652,14.524992,230400,1,230400,8000000000,30,false,diane
1750342796.123748,45.756663,10.415805,230400,1,230400,8000000000,30,false,diane
1750342796.222543,42.141511,22.335349,230400,1,230400,8000000000,30,false,diane
1750342796.287323,42.458132,17.009058,230400,1,230400,8000000000,30,false,diane
1750342796.386264,36.738769,17.650684,230400,1,230400,8000000000,30,false,diane
